country,province,case_year,case_month,cases
ar,la rioja,2012,10,0
ar,la rioja,2012,11,0
ar,la rioja,2012,12,0
ar,la rioja,2013,1,0
ar,la rioja,2013,2,0
ar,la rioja,2013,3,0
ar,la rioja,2013,4,0
ar,la rioja,2013,5,0
ar,la rioja,2013,6,0
ar,la rioja,2013,7,0
ar,la rioja,2013,8,0
ar,la rioja,2013,9,0
ar,la rioja,2013,10,0
ar,la rioja,2013,11,0
ar,la rioja,2013,12,0
ar,la rioja,2014,1,0
ar,la rioja,2014,2,0
ar,la rioja,2014,3,0
ar,la rioja,2014,4,0
ar,la rioja,2014,5,0
ar,la rioja,2014,6,0
ar,la rioja,2014,7,0
ar,la rioja,2014,8,0
ar,la rioja,2014,9,0
ar,la rioja,2014,10,0
ar,la rioja,2014,11,0
ar,la rioja,2014,12,0
ar,la rioja,2015,1,0
ar,la rioja,2015,2,0
ar,la rioja,2015,3,0
ar,la rioja,2015,4,0
ar,la rioja,2015,5,0
ar,la rioja,2015,6,0
ar,la rioja,2015,7,0
ar,la rioja,2015,8,0
ar,la rioja,2015,9,0
ar,la rioja,2015,10,0
ar,la rioja,2015,11,0
ar,la rioja,2015,12,0
ar,la rioja,2016,1,1
ar,la rioja,2016,2,1
ar,la rioja,2016,3,3
ar,la rioja,2016,4,2
ar,la rioja,2016,5,0
ar,la rioja,2016,6,0
ar,la rioja,2016,7,0
ar,la rioja,2016,8,0
ar,la rioja,2016,9,0
ar,la rioja,2016,10,0
ar,la rioja,2016,11,0
ar,la rioja,2016,12,0
ar,mendoza,2010,1,0
ar,mendoza,2010,2,1
ar,mendoza,2010,3,0
ar,mendoza,2010,4,1
ar,mendoza,2010,5,0
ar,mendoza,2010,6,0
ar,mendoza,2010,7,0
ar,mendoza,2010,8,0
ar,mendoza,2010,9,0
ar,mendoza,2010,10,0
ar,mendoza,2010,11,0
ar,mendoza,2010,12,0
ar,mendoza,2011,1,0
ar,mendoza,2011,2,0
ar,mendoza,2011,3,0
ar,mendoza,2011,4,0
ar,mendoza,2011,5,0
ar,mendoza,2011,6,0
ar,mendoza,2011,7,0
ar,mendoza,2011,8,0
ar,mendoza,2011,9,0
ar,mendoza,2011,10,0
ar,mendoza,2011,11,0
ar,mendoza,2011,12,0
ar,mendoza,2012,1,0
ar,mendoza,2012,2,0
ar,mendoza,2012,3,0
ar,mendoza,2012,4,0
ar,mendoza,2012,5,0
ar,mendoza,2012,6,0
ar,mendoza,2012,7,0
ar,mendoza,2012,8,0
ar,mendoza,2012,9,0
ar,mendoza,2012,10,0
ar,mendoza,2012,11,0
ar,mendoza,2012,12,0
ar,mendoza,2013,1,0
ar,mendoza,2013,2,0
ar,mendoza,2013,3,0
ar,mendoza,2013,4,0
ar,mendoza,2013,5,0
ar,mendoza,2013,6,0
ar,mendoza,2013,7,0
ar,mendoza,2013,8,0
ar,mendoza,2013,9,0
ar,mendoza,2013,10,0
ar,mendoza,2013,11,0
ar,mendoza,2013,12,0
ar,mendoza,2014,1,0
ar,mendoza,2014,2,0
ar,mendoza,2014,3,0
ar,mendoza,2014,4,0
ar,mendoza,2014,5,0
ar,mendoza,2014,6,0
ar,mendoza,2014,7,0
ar,mendoza,2014,8,0
ar,mendoza,2014,9,0
ar,mendoza,2014,10,0
ar,mendoza,2014,11,0
ar,mendoza,2014,12,0
ar,mendoza,2015,1,0
ar,mendoza,2015,2,0
ar,mendoza,2015,3,0
ar,mendoza,2015,4,0
ar,mendoza,2015,5,0
ar,mendoza,2015,6,0
ar,mendoza,2015,7,0
ar,mendoza,2015,8,0
ar,mendoza,2015,9,0
ar,mendoza,2015,10,0
ar,mendoza,2015,11,0
ar,mendoza,2015,12,0
ar,mendoza,2016,1,1
ar,mendoza,2016,2,5
ar,mendoza,2016,3,1
ar,mendoza,2016,4,0
ar,mendoza,2016,5,0
ar,mendoza,2016,6,0
ar,mendoza,2016,7,0
ar,mendoza,2016,8,0
ar,mendoza,2016,9,0
ar,mendoza,2016,10,0
ar,mendoza,2016,11,0
ar,mendoza,2016,12,0
ar,misiones,2010,1,211
ar,misiones,2010,2,262
ar,misiones,2010,3,368
ar,misiones,2010,4,293
ar,misiones,2010,5,92
ar,misiones,2010,6,1
ar,misiones,2010,7,0
ar,misiones,2010,8,1
ar,misiones,2010,9,0
ar,misiones,2010,10,0
ar,misiones,2010,11,1
ar,misiones,2010,12,7
ar,misiones,2011,1,1
ar,misiones,2011,2,1
ar,misiones,2011,3,8
ar,misiones,2011,4,34
ar,misiones,2011,5,4
ar,misiones,2011,6,0
ar,misiones,2011,7,9
ar,misiones,2011,8,0
ar,misiones,2011,9,0
ar,misiones,2011,10,0
ar,misiones,2011,11,0
ar,misiones,2011,12,0
ar,misiones,2012,1,1
ar,misiones,2012,2,0
ar,misiones,2012,3,1
ar,misiones,2012,4,0
ar,misiones,2012,5,0
ar,misiones,2012,6,0
ar,misiones,2012,7,0
ar,misiones,2012,8,0
ar,misiones,2012,9,0
ar,misiones,2012,10,0
ar,misiones,2012,11,0
ar,misiones,2012,12,0
ar,misiones,2013,1,2
ar,misiones,2013,2,5
ar,misiones,2013,3,34
ar,misiones,2013,4,43
ar,misiones,2013,5,65
ar,misiones,2013,6,1
ar,misiones,2013,7,0
ar,misiones,2013,8,0
ar,misiones,2013,9,0
ar,misiones,2013,10,0
ar,misiones,2013,11,0
ar,misiones,2013,12,0
ar,misiones,2014,1,1
ar,misiones,2014,2,4
ar,misiones,2014,3,1
ar,misiones,2014,4,0
ar,misiones,2014,5,1
ar,misiones,2014,6,0
ar,misiones,2014,7,0
ar,misiones,2014,8,0
ar,misiones,2014,9,0
ar,misiones,2014,10,0
ar,misiones,2014,11,0
ar,misiones,2014,12,0
ar,misiones,2015,1,0
ar,misiones,2015,2,0
ar,misiones,2015,3,1
ar,misiones,2015,4,0
ar,misiones,2015,5,0
ar,misiones,2015,6,0
ar,misiones,2015,7,0
ar,misiones,2015,8,0
ar,misiones,2015,9,0
ar,misiones,2015,10,2
ar,misiones,2015,11,0
ar,misiones,2015,12,454
ar,misiones,2016,1,0
ar,misiones,2016,2,0
ar,misiones,2016,3,0
ar,misiones,2016,4,0
ar,misiones,2016,5,0
ar,misiones,2016,6,0
ar,misiones,2016,7,0
ar,misiones,2016,8,0
ar,misiones,2016,9,0
ar,misiones,2016,10,0
ar,misiones,2016,11,0
ar,misiones,2016,12,0
ar,salta,2010,1,0
ar,salta,2010,2,6
ar,salta,2010,3,31
ar,salta,2010,4,49
ar,salta,2010,5,8
ar,salta,2010,6,0
ar,salta,2010,7,0
ar,salta,2010,8,0
ar,salta,2010,9,0
ar,salta,2010,10,0
ar,salta,2010,11,0
ar,salta,2010,12,0
ar,salta,2011,1,0
ar,salta,2011,2,20
ar,salta,2011,3,18
ar,salta,2011,4,16
ar,salta,2011,5,8
ar,salta,2011,6,3
ar,salta,2011,7,0
ar,salta,2011,8,0
ar,salta,2011,9,1
ar,salta,2011,10,0
ar,salta,2011,11,0
ar,salta,2011,12,0
ar,salta,2012,1,2
ar,salta,2012,2,44
ar,salta,2012,3,66
ar,salta,2012,4,44
ar,salta,2012,5,24
ar,salta,2012,6,7
ar,salta,2012,7,1
ar,salta,2012,8,0
ar,salta,2012,9,0
ar,salta,2012,10,3
ar,salta,2012,11,0
ar,salta,2012,12,0
ar,salta,2013,1,0
ar,salta,2013,2,257
ar,salta,2013,3,385
ar,salta,2013,4,221
ar,salta,2013,5,97
ar,salta,2013,6,5
ar,salta,2013,7,0
ar,salta,2013,8,0
ar,salta,2013,9,0
ar,salta,2013,10,0
ar,salta,2013,11,0
ar,salta,2013,12,1
ar,salta,2014,1,5
ar,salta,2014,2,18
ar,salta,2014,3,65
ar,salta,2014,4,206
ar,salta,2014,5,172
ar,salta,2014,6,20
ar,salta,2014,7,7
ar,salta,2014,8,0
ar,salta,2014,9,0
ar,salta,2014,10,0
ar,salta,2014,11,2
ar,salta,2014,12,0
ar,salta,2015,1,0
ar,salta,2015,2,1
ar,salta,2015,3,2
ar,salta,2015,4,1
ar,salta,2015,5,4
ar,salta,2015,6,0
ar,salta,2015,7,0
ar,salta,2015,8,0
ar,salta,2015,9,0
ar,salta,2015,10,0
ar,salta,2015,11,0
ar,salta,2015,12,0
ar,salta,2016,1,0
ar,salta,2016,2,0
ar,salta,2016,3,0
ar,salta,2016,4,0
ar,salta,2016,5,0
ar,salta,2016,6,0
ar,salta,2016,7,0
ar,salta,2016,8,0
ar,salta,2016,9,0
ar,salta,2016,10,0
ar,salta,2016,11,0
ar,salta,2016,12,0
ar,san juan,2010,1,0
ar,san juan,2010,2,0
ar,san juan,2010,3,0
ar,san juan,2010,4,0
ar,san juan,2010,5,0
ar,san juan,2010,6,0
ar,san juan,2010,7,0
ar,san juan,2010,8,0
ar,san juan,2010,9,0
ar,san juan,2010,10,0
ar,san juan,2010,11,0
ar,san juan,2010,12,0
ar,san juan,2011,1,0
ar,san juan,2011,2,0
ar,san juan,2011,3,0
ar,san juan,2011,4,0
ar,san juan,2011,5,0
ar,san juan,2011,6,0
ar,san juan,2011,7,0
ar,san juan,2011,8,0
ar,san juan,2011,9,0
ar,san juan,2011,10,0
ar,san juan,2011,11,0
ar,san juan,2011,12,0
ar,san juan,2012,1,0
ar,san juan,2012,2,1
ar,san juan,2012,3,0
ar,san juan,2012,4,0
ar,san juan,2012,5,0
ar,san juan,2012,6,0
ar,san juan,2012,7,0
ar,san juan,2012,8,0
ar,san juan,2012,9,0
ar,san juan,2012,10,0
ar,san juan,2012,11,0
ar,san juan,2012,12,0
ar,san juan,2013,1,0
ar,san juan,2013,2,0
ar,san juan,2013,3,0
ar,san juan,2013,4,0
ar,san juan,2013,5,0
ar,san juan,2013,6,0
ar,san juan,2013,7,0
ar,san juan,2013,8,0
ar,san juan,2013,9,0
ar,san juan,2013,10,0
ar,san juan,2013,11,0
ar,san juan,2013,12,0
ar,san juan,2014,1,0
ar,san juan,2014,2,0
ar,san juan,2014,3,0
ar,san juan,2014,4,0
ar,san juan,2014,5,0
ar,san juan,2014,6,0
ar,san juan,2014,7,0
ar,san juan,2014,8,0
ar,san juan,2014,9,0
ar,san juan,2014,10,0
ar,san juan,2014,11,0
ar,san juan,2014,12,0
ar,san juan,2015,1,0
ar,san juan,2015,2,0
ar,san juan,2015,3,0
ar,san juan,2015,4,0
ar,san juan,2015,5,0
ar,san juan,2015,6,0
ar,san juan,2015,7,0
ar,san juan,2015,8,0
ar,san juan,2015,9,0
ar,san juan,2015,10,0
ar,san juan,2015,11,0
ar,san juan,2015,12,0
ar,san juan,2016,1,0
ar,san juan,2016,2,0
ar,san juan,2016,3,0
ar,san juan,2016,4,0
ar,san juan,2016,5,0
ar,san juan,2016,6,0
ar,san juan,2016,7,0
ar,san juan,2016,8,0
ar,san juan,2016,9,0
ar,san juan,2016,10,0
ar,san juan,2016,11,0
ar,san juan,2016,12,0
ar,santa fe,2010,1,4
ar,santa fe,2010,2,5
ar,santa fe,2010,3,4
ar,santa fe,2010,4,3
ar,santa fe,2010,5,0
ar,santa fe,2010,6,0
ar,santa fe,2010,7,0
ar,santa fe,2010,8,0
ar,santa fe,2010,9,0
ar,santa fe,2010,10,0
ar,santa fe,2010,11,0
ar,santa fe,2010,12,0
ar,santa fe,2011,1,0
ar,santa fe,2011,2,24
ar,santa fe,2011,3,166
ar,santa fe,2011,4,26
ar,santa fe,2011,5,7
ar,santa fe,2011,6,0
ar,santa fe,2011,7,0
ar,santa fe,2011,8,0
ar,santa fe,2011,9,0
ar,santa fe,2011,10,0
ar,santa fe,2011,11,0
ar,santa fe,2011,12,0
ar,santa fe,2012,1,0
ar,santa fe,2012,2,0
ar,santa fe,2012,3,0
ar,santa fe,2012,4,0
ar,santa fe,2012,5,1
ar,santa fe,2012,6,0
ar,santa fe,2012,7,0
ar,santa fe,2012,8,0
ar,santa fe,2012,9,0
ar,santa fe,2012,10,1
ar,santa fe,2012,11,0
ar,santa fe,2012,12,1
ar,santa fe,2013,1,1
ar,santa fe,2013,2,0
ar,santa fe,2013,3,2
ar,santa fe,2013,4,1
ar,santa fe,2013,5,0
ar,santa fe,2013,6,0
ar,santa fe,2013,7,0
ar,santa fe,2013,8,0
ar,santa fe,2013,9,0
ar,santa fe,2013,10,0
ar,santa fe,2013,11,0
ar,santa fe,2013,12,1
ar,santa fe,2014,1,0
ar,santa fe,2014,2,0
ar,santa fe,2014,3,0
ar,santa fe,2014,4,0
ar,santa fe,2014,5,0
ar,santa fe,2014,6,0
ar,santa fe,2014,7,0
ar,santa fe,2014,8,0
ar,santa fe,2014,9,0
ar,santa fe,2014,10,0
ar,santa fe,2014,11,0
ar,santa fe,2014,12,0
ar,santa fe,2015,1,0
ar,santa fe,2015,2,0
ar,santa fe,2015,3,1
ar,santa fe,2015,4,1
ar,santa fe,2015,5,0
ar,santa fe,2015,6,0
ar,santa fe,2015,7,0
ar,santa fe,2015,8,0
ar,santa fe,2015,9,0
ar,santa fe,2015,10,0
ar,santa fe,2015,11,0
ar,santa fe,2015,12,0
ar,santa fe,2016,1,0
ar,santa fe,2016,2,0
ar,santa fe,2016,3,0
ar,santa fe,2016,4,0
ar,santa fe,2016,5,0
ar,santa fe,2016,6,0
ar,santa fe,2016,7,0
ar,santa fe,2016,8,0
ar,santa fe,2016,9,0
ar,santa fe,2016,10,0
ar,santa fe,2016,11,0
ar,santa fe,2016,12,0
ar,santiago del estero,2010,1,0
ar,santiago del estero,2010,2,1
ar,santiago del estero,2010,3,12
ar,santiago del estero,2010,4,78
ar,santiago del estero,2010,5,0
ar,santiago del estero,2010,6,0
ar,santiago del estero,2010,7,0
ar,santiago del estero,2010,8,0
ar,santiago del estero,2010,9,0
ar,santiago del estero,2010,10,0
ar,santiago del estero,2010,11,0
ar,santiago del estero,2010,12,0
ar,santiago del estero,2011,1,0
ar,santiago del estero,2011,2,0
ar,santiago del estero,2011,3,0
ar,santiago del estero,2011,4,0
ar,santiago del estero,2011,5,0
ar,santiago del estero,2011,6,0
ar,santiago del estero,2011,7,0
ar,santiago del estero,2011,8,0
ar,santiago del estero,2011,9,0
ar,santiago del estero,2011,10,0
ar,santiago del estero,2011,11,0
ar,santiago del estero,2011,12,0
ar,santiago del estero,2012,1,0
ar,santiago del estero,2012,2,0
ar,santiago del estero,2012,3,0
ar,santiago del estero,2012,4,0
ar,santiago del estero,2012,5,0
ar,santiago del estero,2012,6,0
ar,santiago del estero,2012,7,0
ar,santiago del estero,2012,8,0
ar,santiago del estero,2012,9,0
ar,santiago del estero,2012,10,0
ar,santiago del estero,2012,11,0
ar,santiago del estero,2012,12,0
ar,santiago del estero,2013,1,0
ar,santiago del estero,2013,2,0
ar,santiago del estero,2013,3,0
ar,santiago del estero,2013,4,0
ar,santiago del estero,2013,5,0
ar,santiago del estero,2013,6,0
ar,santiago del estero,2013,7,0
ar,santiago del estero,2013,8,0
ar,santiago del estero,2013,9,0
ar,santiago del estero,2013,10,0
ar,santiago del estero,2013,11,0
ar,santiago del estero,2013,12,0
ar,santiago del estero,2014,1,0
ar,santiago del estero,2014,2,0
ar,santiago del estero,2014,3,0
ar,santiago del estero,2014,4,0
ar,santiago del estero,2014,5,0
ar,santiago del estero,2014,6,0
ar,santiago del estero,2014,7,0
ar,santiago del estero,2014,8,0
ar,santiago del estero,2014,9,0
ar,santiago del estero,2014,10,0
ar,santiago del estero,2014,11,0
ar,santiago del estero,2014,12,0
ar,santiago del estero,2015,1,0
ar,santiago del estero,2015,2,0
ar,santiago del estero,2015,3,0
ar,santiago del estero,2015,4,0
ar,santiago del estero,2015,5,0
ar,santiago del estero,2015,6,0
ar,santiago del estero,2015,7,0
ar,santiago del estero,2015,8,0
ar,santiago del estero,2015,9,0
ar,santiago del estero,2015,10,0
ar,santiago del estero,2015,11,0
ar,santiago del estero,2015,12,0
ar,santiago del estero,2016,1,0
ar,santiago del estero,2016,2,0
ar,santiago del estero,2016,3,0
ar,santiago del estero,2016,4,0
ar,santiago del estero,2016,5,0
ar,santiago del estero,2016,6,0
ar,santiago del estero,2016,7,0
ar,santiago del estero,2016,8,0
ar,santiago del estero,2016,9,0
ar,santiago del estero,2016,10,0
ar,santiago del estero,2016,11,0
ar,santiago del estero,2016,12,0
ar,tucuman,2010,1,0
ar,tucuman,2010,2,0
ar,tucuman,2010,3,0
ar,tucuman,2010,4,0
ar,tucuman,2010,5,0
ar,tucuman,2010,6,0
ar,tucuman,2010,7,0
ar,tucuman,2010,8,0
ar,tucuman,2010,9,0
ar,tucuman,2010,10,0
ar,tucuman,2010,11,0
ar,tucuman,2010,12,0
ar,tucuman,2011,1,0
ar,tucuman,2011,2,0
ar,tucuman,2011,3,0
ar,tucuman,2011,4,0
ar,tucuman,2011,5,0
ar,tucuman,2011,6,0
ar,tucuman,2011,7,0
ar,tucuman,2011,8,0
ar,tucuman,2011,9,0
ar,tucuman,2011,10,0
ar,tucuman,2011,11,0
ar,tucuman,2011,12,0
ar,tucuman,2012,1,0
ar,tucuman,2012,2,0
ar,tucuman,2012,3,0
ar,tucuman,2012,4,0
ar,tucuman,2012,5,0
ar,tucuman,2012,6,0
ar,tucuman,2012,7,0
ar,tucuman,2012,8,0
ar,tucuman,2012,9,0
ar,tucuman,2012,10,0
ar,tucuman,2012,11,0
ar,tucuman,2012,12,0
ar,tucuman,2013,1,0
ar,tucuman,2013,2,0
ar,tucuman,2013,3,1
ar,tucuman,2013,4,1
ar,tucuman,2013,5,0
ar,tucuman,2013,6,0
ar,tucuman,2013,7,0
ar,tucuman,2013,8,0
ar,tucuman,2013,9,0
ar,tucuman,2013,10,0
ar,tucuman,2013,11,0
ar,tucuman,2013,12,0
ar,tucuman,2014,1,0
ar,tucuman,2014,2,0
ar,tucuman,2014,3,0
ar,tucuman,2014,4,0
ar,tucuman,2014,5,0
ar,tucuman,2014,6,0
ar,tucuman,2014,7,0
ar,tucuman,2014,8,0
ar,tucuman,2014,9,0
ar,tucuman,2014,10,0
ar,tucuman,2014,11,0
ar,tucuman,2014,12,0
ar,tucuman,2015,1,0
ar,tucuman,2015,2,0
ar,tucuman,2015,3,0
ar,tucuman,2015,4,0
ar,tucuman,2015,5,0
ar,tucuman,2015,6,0
ar,tucuman,2015,7,0
ar,tucuman,2015,8,0
ar,tucuman,2015,9,0
ar,tucuman,2015,10,0
ar,tucuman,2015,11,0
ar,tucuman,2015,12,0
ar,tucuman,2016,1,9
ar,tucuman,2016,2,10
ar,tucuman,2016,3,34
ar,tucuman,2016,4,16
ar,tucuman,2016,5,9
ar,tucuman,2016,6,0
ar,tucuman,2016,7,0
ar,tucuman,2016,8,1
ar,tucuman,2016,9,1
ar,tucuman,2016,10,1
ar,tucuman,2016,11,1
ar,tucuman,2016,12,0
br,acre,2001,1,1281
br,acre,2001,2,243
br,acre,2001,3,118
br,acre,2001,4,78
br,acre,2001,5,36
br,acre,2001,6,32
br,acre,2001,7,7
br,acre,2001,8,8
br,acre,2001,9,7
br,acre,2001,10,19
br,acre,2001,11,164
br,acre,2001,12,42
br,acre,2002,1,77
br,acre,2002,2,151
br,acre,2002,3,292
br,acre,2002,4,67
br,acre,2002,5,35
br,acre,2002,6,24
br,acre,2002,7,19
br,acre,2002,8,12
br,acre,2002,9,13
br,acre,2002,10,18
br,acre,2002,11,90
br,acre,2002,12,94
br,acre,2003,1,230
br,acre,2003,2,237
br,acre,2003,3,152
br,acre,2003,4,93
br,acre,2003,5,47
br,acre,2003,6,39
br,acre,2003,7,17
br,acre,2003,8,7
br,acre,2003,9,7
br,acre,2003,10,27
br,acre,2003,11,49
br,acre,2003,12,65
br,acre,2004,1,90
br,acre,2004,2,136
br,acre,2004,3,46
br,acre,2004,4,26
br,acre,2004,5,61
br,acre,2004,6,49
br,acre,2004,7,42
br,acre,2004,8,38
br,acre,2004,9,95
br,acre,2004,10,395
br,acre,2004,11,2005
br,acre,2004,12,1696
br,acre,2005,1,1450
br,acre,2005,2,484
br,acre,2005,3,188
br,acre,2005,4,51
br,acre,2005,5,17
br,acre,2005,6,15
br,acre,2005,7,9
br,acre,2005,8,5
br,acre,2005,9,0
br,acre,2005,10,6
br,acre,2005,11,17
br,acre,2005,12,38
br,acre,2006,1,80
br,acre,2006,2,38
br,acre,2006,3,26
br,acre,2006,4,20
br,acre,2006,5,9
br,acre,2006,6,10
br,acre,2006,7,5
br,acre,2006,8,2
br,acre,2006,9,5
br,acre,2006,10,7
br,acre,2006,11,31
br,acre,2006,12,32
br,acre,2007,1,66
br,acre,2007,2,103
br,acre,2007,3,98
br,acre,2007,4,85
br,acre,2007,5,27
br,acre,2007,6,8
br,acre,2007,7,2
br,acre,2007,8,3
br,acre,2007,9,2
br,acre,2007,10,10
br,acre,2007,11,61
br,acre,2007,12,63
br,acre,2008,1,83
br,acre,2008,2,154
br,acre,2008,3,179
br,acre,2008,4,207
br,acre,2008,5,170
br,acre,2008,6,94
br,acre,2008,7,65
br,acre,2008,8,44
br,acre,2008,9,87
br,acre,2008,10,119
br,acre,2008,11,357
br,acre,2008,12,767
br,acre,2009,1,3045
br,acre,2009,2,6140
br,acre,2009,3,5097
br,acre,2009,4,1399
br,acre,2009,5,778
br,acre,2009,6,296
br,acre,2009,7,138
br,acre,2009,8,115
br,acre,2009,9,94
br,acre,2009,10,195
br,acre,2009,11,583
br,acre,2009,12,1588
br,acre,2010,1,3973
br,acre,2010,2,7690
br,acre,2010,3,6093
br,acre,2010,4,2900
br,acre,2010,5,1384
br,acre,2010,6,862
br,acre,2010,7,792
br,acre,2010,8,427
br,acre,2010,9,619
br,acre,2010,10,1040
br,acre,2010,11,3023
br,acre,2010,12,6005
br,acre,2011,1,8476
br,acre,2011,2,4708
br,acre,2011,3,2931
br,acre,2011,4,1254
br,acre,2011,5,341
br,acre,2011,6,124
br,acre,2011,7,55
br,acre,2011,8,54
br,acre,2011,9,37
br,acre,2011,10,57
br,acre,2011,11,46
br,acre,2011,12,33
br,acre,2012,1,393
br,acre,2012,2,375
br,acre,2012,3,202
br,acre,2012,4,118
br,acre,2012,5,84
br,acre,2012,6,52
br,acre,2012,7,45
br,acre,2012,8,35
br,acre,2012,9,40
br,acre,2012,10,107
br,acre,2012,11,289
br,acre,2012,12,524
br,acre,2013,1,799
br,acre,2013,2,599
br,acre,2013,3,412
br,acre,2013,4,155
br,acre,2013,5,88
br,acre,2013,6,78
br,acre,2013,7,65
br,acre,2013,8,17
br,acre,2013,9,22
br,acre,2013,10,24
br,acre,2013,11,88
br,acre,2013,12,75
br,acre,2014,1,150
br,acre,2014,2,154
br,acre,2014,3,229
br,acre,2014,4,367
br,acre,2014,5,430
br,acre,2014,6,472
br,acre,2014,7,590
br,acre,2014,8,2217
br,acre,2014,9,7332
br,acre,2014,10,7661
br,acre,2014,11,5543
br,acre,2014,12,3128
br,acre,2015,1,2460
br,acre,2015,2,1324
br,acre,2015,3,795
br,acre,2015,4,265
br,acre,2015,5,196
br,acre,2015,6,142
br,acre,2015,7,65
br,acre,2015,8,42
br,acre,2015,9,49
br,acre,2015,10,66
br,acre,2015,11,67
br,acre,2015,12,152
br,acre,2016,1,380
br,acre,2016,2,758
br,acre,2016,3,312
br,acre,2016,4,226
br,acre,2016,5,89
br,acre,2016,6,66
br,acre,2016,7,60
br,acre,2016,8,45
br,acre,2016,9,37
br,acre,2016,10,45
br,acre,2016,11,65
br,acre,2016,12,84
br,acre,2017,1,294
br,acre,2017,2,227
br,acre,2017,3,214
br,acre,2017,4,136
br,acre,2017,5,98
br,acre,2017,6,60
br,acre,2017,7,55
br,acre,2017,8,48
br,acre,2017,9,39
br,acre,2017,10,122
br,acre,2017,11,221
br,acre,2017,12,306
br,alagoas,2001,1,167
br,alagoas,2001,2,193
br,alagoas,2001,3,728
br,alagoas,2001,4,301
br,alagoas,2001,5,122
br,alagoas,2001,6,86
br,alagoas,2001,7,83
br,alagoas,2001,8,84
br,alagoas,2001,9,81
br,alagoas,2001,10,70
br,alagoas,2001,11,49
br,alagoas,2001,12,45
br,alagoas,2002,1,275
br,alagoas,2002,2,1058
br,alagoas,2002,3,2152
br,alagoas,2002,4,1490
br,alagoas,2002,5,897
br,alagoas,2002,6,506
br,alagoas,2002,7,368
br,alagoas,2002,8,213
br,alagoas,2002,9,143
br,alagoas,2002,10,100
br,alagoas,2002,11,132
br,alagoas,2002,12,144
br,alagoas,2003,1,156
br,alagoas,2003,2,272
br,alagoas,2003,3,343
br,alagoas,2003,4,602
br,alagoas,2003,5,1329
br,alagoas,2003,6,1333
br,alagoas,2003,7,881
br,alagoas,2003,8,331
br,alagoas,2003,9,250
br,alagoas,2003,10,254
br,alagoas,2003,11,215
br,alagoas,2003,12,132
br,alagoas,2004,1,186
br,alagoas,2004,2,314
br,alagoas,2004,3,603
br,alagoas,2004,4,808
br,alagoas,2004,5,872
br,alagoas,2004,6,436
br,alagoas,2004,7,369
br,alagoas,2004,8,238
br,alagoas,2004,9,165
br,alagoas,2004,10,248
br,alagoas,2004,11,159
br,alagoas,2004,12,94
br,alagoas,2005,1,83
br,alagoas,2005,2,320
br,alagoas,2005,3,262
br,alagoas,2005,4,287
br,alagoas,2005,5,396
br,alagoas,2005,6,285
br,alagoas,2005,7,275
br,alagoas,2005,8,230
br,alagoas,2005,9,172
br,alagoas,2005,10,142
br,alagoas,2005,11,110
br,alagoas,2005,12,105
br,alagoas,2006,1,187
br,alagoas,2006,2,202
br,alagoas,2006,3,148
br,alagoas,2006,4,138
br,alagoas,2006,5,264
br,alagoas,2006,6,320
br,alagoas,2006,7,487
br,alagoas,2006,8,496
br,alagoas,2006,9,273
br,alagoas,2006,10,249
br,alagoas,2006,11,215
br,alagoas,2006,12,126
br,alagoas,2007,1,257
br,alagoas,2007,2,236
br,alagoas,2007,3,632
br,alagoas,2007,4,797
br,alagoas,2007,5,1483
br,alagoas,2007,6,1597
br,alagoas,2007,7,1903
br,alagoas,2007,8,1435
br,alagoas,2007,9,714
br,alagoas,2007,10,609
br,alagoas,2007,11,541
br,alagoas,2007,12,440
br,alagoas,2008,1,429
br,alagoas,2008,2,442
br,alagoas,2008,3,1049
br,alagoas,2008,4,4161
br,alagoas,2008,5,3566
br,alagoas,2008,6,1216
br,alagoas,2008,7,780
br,alagoas,2008,8,374
br,alagoas,2008,9,383
br,alagoas,2008,10,238
br,alagoas,2008,11,227
br,alagoas,2008,12,182
br,alagoas,2009,1,242
br,alagoas,2009,2,267
br,alagoas,2009,3,636
br,alagoas,2009,4,492
br,alagoas,2009,5,603
br,alagoas,2009,6,207
br,alagoas,2009,7,198
br,alagoas,2009,8,396
br,alagoas,2009,9,287
br,alagoas,2009,10,282
br,alagoas,2009,11,235
br,alagoas,2009,12,179
br,alagoas,2010,1,494
br,alagoas,2010,2,1584
br,alagoas,2010,3,7072
br,alagoas,2010,4,8450
br,alagoas,2010,5,8021
br,alagoas,2010,6,6632
br,alagoas,2010,7,4935
br,alagoas,2010,8,3076
br,alagoas,2010,9,1902
br,alagoas,2010,10,1357
br,alagoas,2010,11,1004
br,alagoas,2010,12,528
br,alagoas,2011,1,534
br,alagoas,2011,2,901
br,alagoas,2011,3,1469
br,alagoas,2011,4,1203
br,alagoas,2011,5,1045
br,alagoas,2011,6,705
br,alagoas,2011,7,390
br,alagoas,2011,8,333
br,alagoas,2011,9,380
br,alagoas,2011,10,261
br,alagoas,2011,11,200
br,alagoas,2011,12,329
br,alagoas,2012,1,1331
br,alagoas,2012,2,1581
br,alagoas,2012,3,3516
br,alagoas,2012,4,5422
br,alagoas,2012,5,5186
br,alagoas,2012,6,2898
br,alagoas,2012,7,2701
br,alagoas,2012,8,2028
br,alagoas,2012,9,1193
br,alagoas,2012,10,543
br,alagoas,2012,11,458
br,alagoas,2012,12,248
br,alagoas,2013,1,258
br,alagoas,2013,2,354
